order_id,customer_id,order_date,status,subtotal,discount_pct,shipping_cost,tax,total,payment_method,coupon_code
ORD-001359,C00420,2022-04-19,completed,1156.51,0.00,0.00,92.52,1257.02,bank_transfer,
ORD-001360,C00167,2023-11-03,processing,2220.25,0.00,0.00,177.62,2397.87,credit_card,FLASH15
ORD-001361,C00854,2023-06-21,completed,1796.94,0.00,0.00,143.76,1940.70,google_pay,
ORD-001362,C00399,2025-01-15,cancelled,2311.63,5.00,0.00,184.93,2396.97,credit_card,
ORD-001363,C00360,2022-05-01,cancelled,242.30,25.00,9.99,19.38,201.11,credit_card,FLASH15
ORD-001364,C00112,2022-06-26,refunded,797.73,10.00,0.00,63.82,781.78,apple_pay,
ORD-001365,C00452,2025-03-12,completed,353.37,0.00,0.00,28.27,397.63,credit_card,WELCOME20
ORD-001366,C00322,2022-01-10,completed,2393.10,0.00,0.00,191.45,2609.54,paypal,VIP25
ORD-001367,C00336,2023-04-10,completed,2029.66,0.00,24.99,162.37,2208.02,google_pay,
ORD-001368,C00219,2024-04-24,processing,871.37,25.00,7.99,69.71,731.23,bank_transfer,
ORD-001369,C00424,2022-06-30,shipped,2398.95,20.00,0.00,191.92,2127.07,debit_card,
ORD-001370,C00085,2022-05-25,completed,103.27,5.00,0.00,8.26,106.37,apple_pay,VIP25
ORD-001371,C00413,2023-01-11,completed,185.77,0.00,5.99,14.86,210.62,bank_transfer,
ORD-001372,C00248,2022-11-07,Shipped,1060.38,0.00,12.99,84.83,1153.20,google_pay,
ORD-001373,C00440,2025-04-19,completed,1376.66,0.00,7.99,110.13,1511.78,debit_card,VIP25
ORD-001374,C00311,2023-10-14,cancelled,2003.50,10.00,7.99,160.28,1976.42,credit_card,VIP25
ORD-001375,C00049,2022-04-19,completed,1122.11,15.00,7.99,89.77,1043.56,google_pay,SAVE10
ORD-001376,C00460,2023-12-23,completed,213.95,10.00,0.00,17.12,215.66,credit_card,
ORD-001377,C00035,2023-11-14,completed,2257.25,5.00,0.00,180.58,2324.97,bank_transfer,
ORD-001378,C00029,2022-07-28,completed,2225.37,0.00,0.00,178.03,2403.40,bank_transfer,VIP25
ORD-001379,C00398,2022-02-09,completed,368.68,0.00,15.99,29.49,411.16,credit_card,
ORD-001380,C00173,2024-04-11,completed,1796.96,5.00,5.99,143.76,1860.86,paypal,
ORD-001381,C00182,2022-06-19,refunded,1672.15,0.00,15.99,133.77,1815.91,apple_pay,
ORD-001382,C00011,2024-05-05,completed,1902.47,0.00,0.00,152.20,2064.66,credit_card,SAVE10
ORD-001383,C00220,2023-01-10,processing,2267.67,5.00,7.99,181.41,2351.69,apple_pay,
ORD-001384,C00449,2024-10-05,completed,263.23,15.00,5.99,21.06,244.80,bank_transfer,
ORD-001385,C00051,2025-04-23,cancelled,1690.07,0.00,5.99,135.21,1825.28,credit_card,
ORD-001386,C00403,2023-03-19,completed,2425.04,0.00,5.99,194.00,2619.04,credit_card,
ORD-001387,C00357,2022-03-06,completed,2197.54,10.00,0.00,175.80,2178.58,paypal,
ORD-001388,C00074,2022-07-12,completed,2389.20,5.00,0.00,191.14,2485.87,apple_pay,SAVE10
ORD-001389,C00250,2025-03-07,processing,861.06,0.00,9.99,68.88,942.93,credit_card,
ORD-001390,C00061,2024-09-24,completed,1429.95,25.00,0.00,114.40,1186.86,google_pay,
ORD-001391,C00439,2025-01-26,cancelled,161.09,20.00,12.99,12.89,157.75,bank_transfer,
ORD-001392,C00046,2023-05-10,shipped,2490.35,20.00,7.99,199.23,2191.51,debit_card,
ORD-001393,C00296,2024-02-07,completed,2156.79,0.00,0.00,172.54,2342.32,bank_transfer,FLASH15
ORD-001394,C00387,2022-11-18,shipped,845.42,0.00,5.99,67.63,913.05,apple_pay,
ORD-001395,C00075,2024-02-17,completed,793.06,0.00,12.99,63.44,856.50,paypal,
ORD-001396,C00471,2023-01-12,completed,1461.55,0.00,0.00,116.92,1584.46,debit_card,
ORD-001397,C00339,2022-05-23,processing,52.85,0.00,0.00,4.23,70.07,credit_card,SAVE10
ORD-001398,C00251,2025-01-12,completed,1396.13,10.00,24.99,111.69,1376.20,debit_card,
ORD-001399,C00713,2022-08-27,processing,234.64,10.00,15.99,18.77,235.94,credit_card,
ORD-001400,C00007,2023-11-17,completed,2394.85,15.00,9.99,191.59,2252.20,bank_transfer,SAVE10
ORD-001401,C00191,2024-05-17,completed,789.54,10.00,0.00,63.16,779.74,debit_card,WELCOME20
ORD-001402,C00184,2022-10-17,shipped,1152.07,5.00,24.99,92.17,1186.63,credit_card,
ORD-001403,C00474,2022-02-20,refunded,1741.83,0.00,0.00,139.35,1897.17,credit_card,
ORD-001404,C00353,2023-04-08,shipped,1788.53,20.00,0.00,143.08,1573.91,debit_card,WELCOME20
ORD-001405,C00173,2022-12-17,completed,182.80,20.00,0.00,14.62,185.85,bank_transfer,
ORD-001406,C00375,2024-06-07,completed,279.44,0.00,24.99,22.36,314.79,debit_card,VIP25
ORD-001407,C00381,2025-02-01,completed,217.66,25.00,9.99,17.41,196.65,bank_transfer,
ORD-001408,C00097,2024-11-24,completed,125.48,0.00,9.99,10.04,141.51,bank_transfer,VIP25
ORD-001409,C00222,2024-02-08,completed,1527.51,0.00,24.99,122.20,1665.70,credit_card,VIP25
ORD-001410,C00283,2023-09-29,completed,2167.59,0.00,24.99,173.41,2341.00,credit_card,FLASH15
ORD-001411,C00167,2022-12-30,completed,1384.73,25.00,7.99,110.78,1174.32,credit_card,
ORD-001412,C00139,2022-11-15,completed,162.01,0.00,7.99,12.96,182.96,bank_transfer,
ORD-001413,C00217,2024-12-10,shipped,1873.22,0.00,12.99,149.86,2033.07,debit_card,
ORD-001414,C00130,2022-01-27,shipped,332.04,0.00,0.00,26.56,366.59,credit_card,
ORD-001415,C00135,2024-06-17,completed,1252.60,0.00,0.00,100.21,1358.80,apple_pay,
ORD-001416,C00043,2022-09-25,processing,1265.80,10.00,9.99,101.26,1240.48,google_pay,
ORD-001417,C00406,2022-04-28,completed,870.92,25.00,5.99,69.67,738.85,bank_transfer,FLASH15
ORD-001418,C00365,2025-04-12,completed,253.45,20.00,5.99,20.28,223.04,credit_card,
ORD-001419,C00166,2022-07-03,refunded,1048.04,0.00,15.99,83.84,1139.87,google_pay,
ORD-001420,C00042,2022-11-22,processing,1461.37,20.00,5.99,116.91,1286.01,credit_card,
ORD-001421,C00254,2025-01-13,shipped,2055.63,0.00,12.99,164.45,2233.07,credit_card,
ORD-001422,C00084,2023-02-20,shipped,2348.13,10.00,15.99,187.85,2301.17,credit_card,SAVE10
ORD-001423,C00416,2024-01-25,completed,2422.56,10.00,12.99,193.80,2390.10,credit_card,WELCOME20
ORD-001424,C00240,2022-11-10,shipped,224.02,20.00,12.99,17.92,207.13,apple_pay,
ORD-001425,C00311,2023-06-06,completed,761.75,0.00,15.99,60.94,835.68,google_pay,
ORD-001426,C00314,2023-01-22,completed,1797.44,25.00,12.99,143.80,1501.87,credit_card,
ORD-001427,C00386,2023-01-24,completed,336.75,0.00,12.99,26.94,363.69,google_pay,
ORD-001428,C00091,2022-10-28,completed,650.48,10.00,0.00,52.04,647.46,apple_pay,
ORD-001429,C00155,2024-11-20,completed,2127.62,0.00,24.99,170.21,2313.82,credit_card,
ORD-001430,C00418,2023-05-07,completed,1815.02,0.00,12.99,145.20,1968.21,debit_card,
ORD-001431,C00347,2022-10-02,shipped,1804.61,0.00,15.99,144.37,1948.98,apple_pay,
ORD-001432,C00374,2023-04-06,completed,625.12,0.00,0.00,50.01,681.12,credit_card,
ORD-001433,C00375,2024-12-19,shipped,1256.28,0.00,9.99,100.50,1364.77,apple_pay,FLASH15
ORD-001434,C00400,2025-02-28,processing,1692.72,15.00,9.99,135.42,1590.22,google_pay,
ORD-001435,C00275,2023-11-19,shipped,2368.27,5.00,5.99,189.46,2452.31,apple_pay,
ORD-001436,C00484,2023-07-09,refunded,991.67,25.00,24.99,79.33,836.08,credit_card,WELCOME20
ORD-001437,C00214,2022-09-17,processing,211.51,5.00,7.99,16.92,227.85,credit_card,VIP25
ORD-001438,C00009,2023-09-20,completed,1277.49,5.00,0.00,102.20,1328.80,credit_card,SAVE10
ORD-001439,C00381,2024-03-24,completed,765.69,15.00,0.00,61.26,712.09,debit_card,
ORD-001440,C00465,2023-07-20,processing,354.72,5.00,0.00,28.38,373.35,credit_card,WELCOME20
ORD-001441,C00126,2023-08-09,cancelled,145.81,0.00,24.99,11.66,163.46,debit_card,
ORD-001442,C00426,2023-09-09,shipped,1945.23,0.00,5.99,155.62,2100.85,bank_transfer,
ORD-001443,C00423,2024-07-26,completed,576.62,0.00,0.00,46.13,647.74,credit_card,FLASH15
ORD-001444,C00365,2022-10-18,processing,2330.82,0.00,9.99,186.47,2542.28,bank_transfer,
ORD-001445,C00288,2023-03-05,completed,916.43,0.00,0.00,73.31,1002.73,bank_transfer,
ORD-001446,C00274,2024-10-17,shipped,135.79,15.00,5.99,10.86,126.28,credit_card,VIP25
ORD-001447,C00421,2022-10-30,shipped,568.07,15.00,15.99,45.45,544.30,credit_card,
ORD-001448,C00441,2023-10-26,completed,1025.74,0.00,15.99,82.06,1107.80,credit_card,
ORD-001449,C00064,2022-04-06,completed,2313.63,5.00,0.00,185.09,2399.03,credit_card,
ORD-001450,C00377,2024-11-29,completed,1650.84,0.00,0.00,132.07,1782.91,credit_card,FLASH15
ORD-001451,C00183,2022-05-15,shipped,783.33,5.00,15.99,62.67,812.82,credit_card,WELCOME20
ORD-001452,C00028,2023-04-10,completed,2419.63,0.00,5.99,193.57,2626.19,credit_card,FLASH15
ORD-001453,C00169,2023-02-11,processing,317.23,10.00,9.99,25.38,320.88,credit_card,VIP25
ORD-001454,C00401,2022-02-24,completed,1508.32,0.00,15.99,120.67,1634.98,apple_pay,
ORD-001455,C00383,2023-12-23,cancelled,2070.71,0.00,5.99,165.66,2236.37,credit_card,
ORD-001456,C00454,2023-01-25,completed,2235.65,25.00,0.00,178.85,1855.59,paypal,SAVE10
ORD-001457,C00486,2023-03-31,completed,1957.92,0.00,0.00,156.63,2120.54,google_pay,WELCOME20
ORD-001458,C00090,2022-03-13,completed,1181.81,0.00,0.00,94.54,1301.34,bank_transfer,
ORD-001459,C00192,2024-10-16,completed,1972.96,0.00,24.99,157.84,2130.80,debit_card,WELCOME20
ORD-001460,C00040,2024-10-03,completed,324.83,10.00,0.00,25.99,328.32,debit_card,VIP25
ORD-001461,C00188,2024-10-06,shipped,1670.56,10.00,7.99,133.64,1662.14,paypal,WELCOME20
ORD-001462,C00490,2024-06-25,completed,1888.07,0.00,0.00,151.05,2045.11,debit_card,
ORD-001463,C00146,2024-11-07,cancelled,56.97,0.00,7.99,4.56,69.52,credit_card,SAVE10
ORD-001464,C00158,2023-01-13,shipped,458.92,5.00,12.99,36.71,472.69,google_pay,
ORD-001465,C00346,2022-04-11,completed,2252.04,0.00,15.99,180.16,2438.19,credit_card,
ORD-001466,C00057,2024-10-04,completed,700.31,0.00,0.00,56.02,772.32,apple_pay,
ORD-001467,C00313,2025-02-24,shipped,820.04,0.00,0.00,65.60,891.63,google_pay,
ORD-001468,C00411,2024-11-07,completed,1964.59,10.00,5.99,157.17,1941.29,apple_pay,WELCOME20
ORD-001469,C00065,2023-07-21,completed,1980.02,0.00,9.99,158.40,2148.41,paypal,
ORD-001470,C00075,2022-05-18,shipped,930.19,10.00,7.99,74.42,911.59,credit_card,
ORD-001471,C00351,2023-07-11,completed,57.01,0.00,12.99,4.56,67.56,apple_pay,FLASH15
ORD-001472,C00562,2023-01-14,completed,164.59,0.00,0.00,13.17,177.76,paypal,
ORD-001473,C00446,2022-01-31,cancelled,191.73,15.00,0.00,15.34,178.31,credit_card,
ORD-001474,C00315,2023-02-18,completed,1435.36,10.00,12.99,114.83,1422.64,bank_transfer,WELCOME20
ORD-001475,C00038,2024-12-07,completed,1194.30,0.00,0.00,95.54,1302.83,bank_transfer,FLASH15
ORD-001476,C00237,2023-01-15,completed,342.65,10.00,0.00,27.41,351.79,apple_pay,
ORD-001477,C00487,2024-05-10,completed,890.76,0.00,7.99,71.26,968.01,credit_card,
ORD-001478,C00094,2024-02-22,completed,832.11,0.00,0.00,66.57,923.67,apple_pay,
ORD-001479,C00239,2022-04-04,completed,408.97,25.00,0.00,32.72,349.44,credit_card,SAVE10
ORD-001480,C00498,2023-07-12,shipped,2483.07,25.00,15.99,198.65,2068.94,bank_transfer,
ORD-001481,C00052,2024-05-11,completed,2420.90,15.00,12.99,193.67,2259.43,paypal,VIP25
ORD-001482,C00446,2023-09-02,completed,1437.40,25.00,15.99,114.99,1201.03,credit_card,WELCOME20
ORD-001483,C00207,2023-12-13,completed,1075.18,0.00,7.99,86.01,1171.18,credit_card,
ORD-001484,C00417,2023-10-07,completed,1752.09,15.00,5.99,140.17,1629.44,google_pay,
ORD-001485,C00437,2024-08-09,completed,1111.83,0.00,9.99,88.95,1200.78,google_pay,
ORD-001486,C00329,2024-01-30,completed,1490.01,0.00,0.00,119.20,1619.20,apple_pay,
ORD-001487,C00166,2024-08-05,completed,1042.61,0.00,12.99,83.41,1134.01,debit_card,
ORD-001488,C00322,2024-12-10,completed,1557.60,20.00,9.99,124.61,1383.68,apple_pay,
ORD-001489,C00424,2023-05-23,completed,756.86,5.00,7.99,60.55,787.56,debit_card,
ORD-001490,C00264,2023-09-18,shipped,1535.79,10.00,5.99,122.86,1511.06,paypal,
ORD-001491,C00462,2025-03-23,completed,2204.08,10.00,7.99,176.33,2160.00,credit_card,
ORD-001492,C00230,2023-11-04,completed,1258.75,0.00,15.99,100.70,1365.44,paypal,
ORD-001493,C00256,2022-01-17,completed,2494.30,25.00,15.99,199.54,2070.27,credit_card,
ORD-001494,C00118,2022-03-30,processing,1205.14,0.00,24.99,96.41,1311.54,debit_card,
ORD-001495,C00423,2024-08-25,completed,2003.88,0.00,0.00,160.31,2164.19,debit_card,
ORD-001496,C00044,2025-03-06,completed,1090.60,0.00,12.99,87.25,1177.85,credit_card,
ORD-001497,C00229,2022-02-26,completed,366.47,5.00,0.00,29.32,377.46,credit_card,
ORD-001498,C00473,2024-03-16,completed,2162.83,20.00,12.99,173.03,1909.28,apple_pay,
ORD-001499,C00346,2024-08-23,completed,2410.15,20.00,12.99,192.81,2120.93,debit_card,
ORD-001500,C00268,2025-02-05,shipped,756.39,0.00,9.99,60.51,829.89,google_pay,
ORD-001501,C00087,2025-01-15,completed,1383.56,0.00,5.99,110.68,1502.23,credit_card,
ORD-001502,C00418,2022-10-05,completed,98.21,0.00,5.99,7.86,114.06,bank_transfer,
ORD-001503,C00188,2023-03-02,completed,1645.22,0.00,7.99,131.62,1782.83,bank_transfer,
ORD-001504,C00426,2024-03-22,completed,1956.86,20.00,0.00,156.55,1722.04,apple_pay,
ORD-001505,C00288,2025-04-08,completed,2398.77,0.00,0.00,191.90,2606.66,bank_transfer,
ORD-001506,C00066,2023-01-21,completed,2483.96,0.00,5.99,198.72,2692.67,credit_card,
ORD-001507,C00234,2024-01-21,completed,2368.91,0.00,0.00,189.51,2583.41,paypal,WELCOME20
ORD-001508,C00401,2024-07-07,completed,1882.74,0.00,5.99,150.62,2039.35,credit_card,VIP25
ORD-001509,C00157,2023-04-24,completed,38.16,0.00,0.00,3.05,51.20,google_pay,
ORD-001510,C00111,2022-01-21,completed,585.86,0.00,5.99,46.87,640.72,google_pay,FLASH15
ORD-001511,C00452,2022-09-09,completed,1680.76,10.00,15.99,134.46,1657.13,credit_card,FLASH15
ORD-001512,C00438,2024-09-06,completed,1530.04,5.00,9.99,122.40,1581.93,credit_card,
ORD-001513,C00285,2023-03-08,completed,154.28,0.00,5.99,12.34,191.61,paypal,FLASH15
ORD-001514,C00175,2023-03-20,completed,688.07,0.00,0.00,55.05,743.12,paypal,FLASH15
ORD-001515,C00070,2025-04-05,cancelled,2026.61,0.00,0.00,162.13,2204.73,credit_card,
ORD-001516,C00136,2024-02-04,completed,160.35,10.00,7.99,12.83,182.13,bank_transfer,
ORD-001517,C00488,2024-10-11,completed,812.97,0.00,12.99,65.04,878.01,credit_card,
ORD-001518,C00052,2025-01-14,completed,580.06,15.00,0.00,46.40,555.45,credit_card,SAVE10
ORD-001519,C00066,2023-10-11,completed,1503.01,25.00,9.99,120.24,1260.49,google_pay,VIP25
ORD-001520,C00289,2024-11-04,shipped,1815.90,0.00,5.99,145.27,1977.16,debit_card,
ORD-001521,C00463,2022-06-06,completed,1989.16,0.00,0.00,159.13,2148.29,credit_card,
ORD-001522,C00123,2024-11-17,completed,119.28,5.00,24.99,9.54,135.85,credit_card,
ORD-001523,C00466,2024-09-19,processing,739.00,0.00,5.99,59.12,798.12,apple_pay,
ORD-001524,C00258,2022-12-31,completed,1501.47,0.00,15.99,120.12,1621.59,credit_card,
ORD-001525,C00146,2024-03-05,processing,1874.87,0.00,5.99,149.99,2049.85,bank_transfer,
ORD-001526,C00168,2023-08-16,completed,386.89,0.00,12.99,30.95,417.84,google_pay,SAVE10
ORD-001527,C00267,2024-02-23,completed,2127.24,0.00,5.99,170.18,2297.42,debit_card,
ORD-001528,C00297,2024-06-25,completed,2194.86,0.00,7.99,175.59,2395.44,bank_transfer,VIP25
ORD-001529,C00339,2024-08-09,completed,66.71,0.00,0.00,5.34,82.04,google_pay,VIP25
ORD-001530,C00358,2023-10-04,completed,485.82,15.00,15.99,38.87,459.80,credit_card,WELCOME20
ORD-001531,C00438,2023-03-05,completed,412.50,25.00,9.99,33.00,355.37,debit_card,
ORD-001532,C00190,2024-10-16,completed,1193.30,0.00,0.00,95.46,1298.75,credit_card,
ORD-001533,C00429,2024-03-28,completed,882.98,0.00,0.00,70.64,953.62,credit_card,SAVE10
ORD-001534,C00162,2023-08-09,completed,305.81,5.00,12.99,24.46,320.97,credit_card,
ORD-001535,C00326,2025-04-06,completed,1014.52,10.00,5.99,81.16,1010.22,credit_card,WELCOME20
ORD-001536,C00177,2023-08-31,shipped,1665.24,0.00,0.00,133.22,1811.45,google_pay,
ORD-001537,C00344,2024-11-19,completed,82.26,20.00,9.99,6.58,72.39,debit_card,
ORD-001538,C00110,2025-01-07,completed,1904.30,0.00,0.00,152.34,2064.63,debit_card,
ORD-001539,C00066,2022-06-21,shipped,454.30,0.00,0.00,36.34,490.64,credit_card,SAVE10
ORD-001540,C00304,2022-08-19,completed,1782.40,20.00,0.00,142.59,1581.50,google_pay,VIP25
ORD-001541,C00560,2023-09-03,refunded,2235.67,0.00,0.00,178.85,2439.51,apple_pay,
ORD-001542,C00060,2023-09-18,completed,1878.94,0.00,0.00,150.32,2042.25,credit_card,
ORD-001543,C00573,2024-10-16,processing,1113.98,20.00,15.99,89.12,986.29,apple_pay,VIP25
ORD-001544,C00336,2024-03-05,shipped,1599.95,0.00,12.99,128.00,1735.94,credit_card,
ORD-001545,C00446,2023-03-22,shipped,751.04,0.00,0.00,60.08,811.12,google_pay,
ORD-001546,C00184,2023-01-10,completed,57.51,0.00,0.00,4.60,70.10,credit_card,
ORD-001547,C00260,2022-08-19,completed,714.29,15.00,24.99,57.14,664.29,credit_card,FLASH15
ORD-001548,C00458,2024-04-12,completed,1476.50,25.00,7.99,118.12,1250.49,credit_card,
ORD-001549,C00204,2025-01-30,completed,64.46,0.00,12.99,5.16,82.61,google_pay,
ORD-001550,C00173,2022-05-08,shipped,28.38,0.00,0.00,2.27,55.64,apple_pay,
ORD-001551,C00406,2022-07-17,completed,24.56,0.00,9.99,1.96,26.52,paypal,
ORD-001552,C00241,2022-01-04,completed,2339.26,20.00,0.00,187.14,2071.54,credit_card,
ORD-001553,C00064,2024-03-26,completed,1341.94,10.00,0.00,107.36,1331.09,google_pay,
ORD-001554,C00233,2025-02-12,completed,2482.46,0.00,24.99,198.60,2694.05,debit_card,
ORD-001555,C00496,2022-06-20,completed,1271.56,0.00,24.99,101.72,1386.27,credit_card,WELCOME20
ORD-001556,C00466,2024-06-07,completed,1387.09,0.00,0.00,110.97,1498.06,debit_card,
ORD-001557,C00161,2023-04-08,completed,1796.49,0.00,0.00,143.72,1965.20,debit_card,SAVE10
ORD-001558,C00192,2022-05-10,completed,1327.96,5.00,0.00,106.24,1380.79,bank_transfer,FLASH15
ORD-001559,C00395,2022-03-30,completed,1064.89,5.00,0.00,85.19,1096.84,credit_card,
ORD-001560,C00254,2022-09-18,shipped,1175.72,15.00,12.99,94.06,1093.42,bank_transfer,VIP25
ORD-001561,C00114,2024-05-08,completed,1455.20,20.00,5.99,116.42,1305.57,paypal,SAVE10
ORD-001562,C00581,2022-02-04,completed,2476.83,0.00,12.99,198.15,2687.97,apple_pay,WELCOME20
ORD-001563,C00394,2023-12-26,shipped,1443.24,0.00,0.00,115.46,1568.69,bank_transfer,
ORD-001564,C00316,2025-03-04,completed,2229.41,0.00,9.99,178.35,2417.75,debit_card,
ORD-001565,C00280,2022-01-19,completed,1913.53,0.00,0.00,153.08,2066.61,bank_transfer,
ORD-001566,C00487,2024-04-23,completed,1066.28,0.00,0.00,85.30,1167.57,google_pay,FLASH15
ORD-001567,C00023,2025-02-07,completed,1957.89,15.00,7.99,156.63,1836.83,paypal,VIP25
ORD-001568,C00361,2025-03-15,completed,721.30,0.00,0.00,57.70,803.99,debit_card,
ORD-001569,C00310,2024-08-04,completed,617.69,15.00,24.99,49.42,584.44,debit_card,WELCOME20
ORD-001570,C00110,2023-08-23,refunded,1944.37,20.00,0.00,155.55,1719.04,paypal,SAVE10
ORD-001571,C00011,2022-12-08,shipped,1662.26,20.00,12.99,132.98,1462.79,apple_pay,
ORD-001572,C00122,2022-03-06,shipped,422.61,0.00,15.99,33.81,456.42,google_pay,WELCOME20
ORD-001573,C00297,2022-05-06,completed,59.92,20.00,0.00,4.79,60.72,paypal,SAVE10
ORD-001574,C00107,2022-01-02,shipped,1397.36,20.00,24.99,111.79,1235.67,credit_card,SAVE10
ORD-001575,C00495,2025-01-12,completed,1384.40,25.00,15.99,110.75,1157.04,credit_card,VIP25
ORD-001576,C00356,2023-04-30,completed,51.20,15.00,9.99,4.10,47.62,credit_card,
ORD-001577,C00218,2023-12-08,completed,1804.71,10.00,0.00,144.38,1778.61,debit_card,
ORD-001578,C00367,2022-07-18,completed,1401.53,25.00,5.99,112.12,1179.26,paypal,WELCOME20
ORD-001579,C00460,2024-10-26,completed,1906.51,0.00,0.00,152.52,2084.02,bank_transfer,
ORD-001580,C00425,2022-03-13,processing,92.61,0.00,12.99,7.41,110.01,credit_card,
ORD-001581,C00237,2023-08-29,completed,767.99,0.00,0.00,61.44,829.43,google_pay,FLASH15
ORD-001582,C00281,2024-05-14,completed,1403.19,10.00,9.99,112.26,1375.13,paypal,
ORD-001583,C00387,2022-09-16,completed,305.32,5.00,12.99,24.43,330.47,credit_card,SAVE10
ORD-001584,C00436,2023-01-13,shipped,2348.27,0.00,0.00,187.86,2536.13,apple_pay,
ORD-001585,C00221,2023-08-27,cancelled,1107.35,0.00,7.99,88.59,1211.93,paypal,FLASH15
ORD-001586,C00399,2023-08-14,completed,1716.56,5.00,9.99,137.32,1774.05,google_pay,SAVE10
ORD-001587,C00175,2023-04-20,completed,1342.93,5.00,0.00,107.43,1399.21,credit_card,
ORD-001588,C00295,2023-12-14,completed,557.13,0.00,0.00,44.57,601.70,debit_card,WELCOME20
ORD-001589,C00131,2022-07-07,completed,2327.34,0.00,15.99,186.19,2519.52,credit_card,FLASH15
ORD-001590,C00561,2023-07-09,completed,1347.14,20.00,5.99,107.77,1195.47,apple_pay,SAVE10
ORD-001591,C00333,2025-04-11,completed,1676.45,0.00,9.99,134.12,1810.57,apple_pay,
ORD-001592,C00416,2024-10-25,completed,829.31,5.00,0.00,66.34,870.18,credit_card,
ORD-001593,C00345,2024-12-19,processing,2131.42,0.00,9.99,170.51,2309.92,credit_card,
ORD-001594,C00459,2023-07-06,completed,1186.97,5.00,5.99,94.96,1232.57,credit_card,
ORD-001595,C00449,2023-08-29,processing,293.66,15.00,0.00,23.49,283.09,paypal,
ORD-001596,C00471,2023-08-16,completed,2120.80,25.00,5.99,169.66,1760.26,apple_pay,
ORD-001597,C00544,2022-03-04,completed,567.28,0.00,24.99,45.38,618.65,google_pay,
ORD-001598,C00071,2023-05-06,completed,2066.36,20.00,0.00,165.31,1831.39,credit_card,VIP25
ORD-001599,C00486,2022-12-25,completed,2033.03,20.00,0.00,162.64,1799.06,credit_card,FLASH15
ORD-001600,C00487,2023-08-08,completed,2070.62,10.00,0.00,165.65,2039.20,credit_card,SAVE10
ORD-001601,C00186,2023-09-19,completed,1030.36,0.00,9.99,82.43,1118.78,bank_transfer,VIP25
ORD-001602,C00052,2025-03-02,completed,2160.74,5.00,12.99,172.86,2241.55,debit_card,
ORD-001603,C00286,2024-10-13,processing,232.74,15.00,15.99,18.62,229.44,credit_card,
ORD-001604,C00408,2022-05-14,completed,2467.54,0.00,5.99,197.40,2677.93,credit_card,
ORD-001605,C00264,2024-05-30,processing,666.05,5.00,0.00,53.28,686.03,credit_card,
ORD-001606,C00050,2025-02-08,completed,860.61,0.00,0.00,68.85,954.45,debit_card,SAVE10
ORD-001607,C00168,2022-06-24,completed,1357.65,10.00,24.99,108.61,1338.49,paypal,
ORD-001608,C00302,2024-11-19,completed,1944.55,0.00,15.99,155.56,2110.10,bank_transfer,
