payment_id,order_id,method,amount,status,transaction_date,currency,auth_code
PAY-001673,ORD-001673,credit_card,483.53,completed,2022-01-21 00:00:00,USD,AUTH-708040
PAY-001674,ORD-001674,credit_card,2374.32,failed,2022-01-05 21:00:00,USD,AUTH-764012
PAY-001675,ORD-001675,credit_card,1832.01,completed,2023-08-21 20:00:00,USD,AUTH-609979
PAY-001676,ORD-001676,paypal,1191.69,completed,2024-12-03 23:00:00,USD,AUTH-695876
PAY-001677,ORD-001677,debit_card,1571.85,completed,2022-02-17 04:00:00,USD,AUTH-419912
PAY-001678,ORD-001678,credit_card,1559.19,failed,2024-07-24 15:00:00,GBP,AUTH-147456
PAY-001679,ORD-001679,bank_transfer,834.87,completed,2023-11-21 12:00:00,CAD,AUTH-583377
PAY-001680,ORD-001680,debit_card,68.00,completed,2022-04-14 03:00:00,GBP,AUTH-177006
PAY-001681,ORD-001681,credit_card,1956.63,completed,2022-07-19 09:00:00,USD,AUTH-915264
PAY-001682,ORD-001682,credit_card,1774.29,completed,2025-02-11 17:00:00,USD,AUTH-153440
PAY-001683,ORD-001683,apple_pay,523.74,completed,2022-02-07 11:00:00,USD,AUTH-616904
PAY-001684,ORD-001684,google_pay,1134.26,failed,2023-07-24 10:00:00,USD,AUTH-842461
PAY-001685,ORD-001685,credit_card,2116.93,completed,2023-07-14 03:00:00,USD,AUTH-616775
PAY-001686,ORD-001686,credit_card,2406.25,completed,2023-07-02 23:00:00,USD,AUTH-542479
PAY-001687,ORD-001687,credit_card,1071.24,refunded,2023-04-01 09:00:00,USD,AUTH-527347
PAY-001688,ORD-001688,apple_pay,1368.23,completed,2023-12-12 10:00:00,USD,AUTH-898086
PAY-001689,ORD-001689,credit_card,1734.24,completed,2024-01-05 14:00:00,EUR,AUTH-616343
PAY-001690,ORD-001690,credit_card,38.80,completed,2022-02-06 04:00:00,USD,AUTH-407573
PAY-001691,ORD-001691,apple_pay,1868.94,completed,2022-08-27 10:00:00,USD,AUTH-469294
PAY-001692,ORD-001692,credit_card,339.28,completed,2024-03-26 05:00:00,USD,AUTH-279827
PAY-001693,ORD-001693,debit_card,104.35,completed,2024-04-17 04:00:00,USD,AUTH-132189
PAY-001694,ORD-001694,google_pay,257.02,completed,2022-03-02 15:00:00,USD,AUTH-393631
PAY-001695,ORD-001695,credit_card,1783.72,refunded,2022-03-02 13:00:00,USD,AUTH-335977
PAY-001696,ORD-001696,credit_card,631.41,completed,2023-10-28 23:00:00,USD,AUTH-706051
PAY-001697,ORD-001697,credit_card,1153.60,completed,2024-06-20 10:00:00,CAD,AUTH-649220
PAY-001698,ORD-001698,credit_card,1014.33,pending,2022-01-16 20:00:00,USD,AUTH-352315
PAY-001699,ORD-001699,credit_card,217.01,completed,2024-05-13 01:00:00,USD,AUTH-811158
PAY-001700,ORD-001700,credit_card,2249.14,failed,2022-09-17 09:00:00,EUR,AUTH-380886
PAY-001701,ORD-001701,paypal,2291.57,completed,2024-03-05 03:00:00,GBP,AUTH-471496
PAY-001702,ORD-001702,paypal,1991.65,pending,2024-04-18 09:00:00,USD,AUTH-739580
PAY-001703,ORD-001703,credit_card,1567.92,completed,2022-11-23 10:00:00,USD,AUTH-733751
PAY-001704,ORD-001704,credit_card,1170.86,completed,2023-09-15 05:00:00,USD,AUTH-204058
PAY-001705,ORD-001705,credit_card,854.72,completed,2023-03-06 20:00:00,GBP,AUTH-678638
PAY-001706,ORD-001706,apple_pay,1752.16,pending,2024-06-06 04:00:00,USD,AUTH-321019
PAY-001707,ORD-001707,credit_card,1787.30,completed,2024-03-29 21:00:00,EUR,AUTH-107706
PAY-001708,ORD-001708,debit_card,1232.87,completed,2025-01-24 03:00:00,GBP,AUTH-167054
PAY-001709,ORD-001709,credit_card,733.27,completed,2023-04-08 18:00:00,CAD,AUTH-258827
PAY-001710,ORD-001710,credit_card,1330.06,completed,2024-05-10 20:00:00,EUR,AUTH-962371
PAY-001711,ORD-001711,debit_card,511.96,pending,2022-03-31 09:00:00,USD,AUTH-514300
PAY-001712,ORD-001712,credit_card,692.45,completed,2023-01-17 20:00:00,GBP,AUTH-436343
PAY-001713,ORD-001713,credit_card,1362.16,completed,2023-05-07 12:00:00,USD,AUTH-875499
PAY-001714,ORD-001714,credit_card,256.69,completed,2023-02-17 05:00:00,USD,AUTH-549656
PAY-001715,ORD-001715,credit_card,504.93,completed,2022-01-29 17:00:00,GBP,AUTH-760322
PAY-001716,ORD-001716,credit_card,1679.38,pending,2024-08-14 04:00:00,USD,AUTH-647196
PAY-001717,ORD-001717,paypal,1447.69,failed,2023-12-29 16:00:00,USD,AUTH-275584
PAY-001718,ORD-001718,credit_card,2118.06,completed,2024-08-13 22:00:00,USD,AUTH-320449
PAY-001719,ORD-001719,credit_card,501.86,failed,2023-11-29 08:00:00,USD,AUTH-226581
PAY-001720,ORD-001720,bank_transfer,1418.72,pending,2024-06-28 23:00:00,EUR,AUTH-286971
PAY-001721,ORD-001721,credit_card,300.33,completed,2024-08-18 00:00:00,USD,AUTH-790970
PAY-001722,ORD-001722,google_pay,2641.44,completed,2024-08-20 05:00:00,GBP,AUTH-927679
PAY-001723,ORD-001723,credit_card,1257.44,completed,2022-09-05 22:00:00,USD,AUTH-957070
PAY-001724,ORD-001724,credit_card,2438.72,completed,2022-08-06 18:00:00,USD,AUTH-171091
PAY-001725,ORD-001725,credit_card,1909.44,completed,2024-08-12 00:00:00,EUR,AUTH-878779
PAY-001726,ORD-001726,credit_card,534.12,pending,2022-10-04 18:00:00,USD,AUTH-539830
PAY-001727,ORD-001727,bank_transfer,1491.88,failed,2024-02-28 19:00:00,USD,AUTH-966986
PAY-001728,ORD-001728,google_pay,912.79,failed,2022-02-11 01:00:00,USD,AUTH-382141
PAY-001729,ORD-001729,credit_card,1896.75,completed,2024-01-17 14:00:00,USD,AUTH-408394
PAY-001730,ORD-001730,debit_card,1058.57,pending,2022-10-25 21:00:00,GBP,AUTH-114800
PAY-001731,ORD-001731,credit_card,2080.25,completed,2024-12-06 04:00:00,USD,AUTH-387360
PAY-001732,ORD-001732,debit_card,1470.37,completed,2023-08-14 22:00:00,EUR,AUTH-887985
PAY-001733,ORD-001733,apple_pay,1535.83,completed,2022-08-08 09:00:00,USD,AUTH-807511
PAY-001734,ORD-001734,google_pay,2244.69,refunded,2024-01-25 17:00:00,USD,AUTH-108256
PAY-001735,ORD-001735,paypal,495.07,completed,2023-05-19 00:00:00,EUR,AUTH-322626
PAY-001736,ORD-001736,google_pay,78.01,completed,2023-10-30 03:00:00,USD,AUTH-721989
PAY-001737,ORD-001737,debit_card,2144.98,completed,2025-04-14 05:00:00,USD,AUTH-651426
PAY-001738,ORD-001738,apple_pay,399.38,completed,2022-08-16 17:00:00,USD,AUTH-192557
PAY-001739,ORD-001739,apple_pay,1782.08,completed,2024-02-03 05:00:00,EUR,AUTH-951311
PAY-001740,ORD-001740,debit_card,1584.99,completed,2022-04-05 13:00:00,EUR,AUTH-805809
PAY-001741,ORD-001741,bank_transfer,1142.18,completed,2023-08-24 17:00:00,CAD,AUTH-382877
PAY-001742,ORD-001742,credit_card,1207.20,completed,2022-05-13 01:00:00,GBP,AUTH-965236
PAY-001743,ORD-001743,bank_transfer,1881.51,refunded,2024-02-27 08:00:00,USD,AUTH-992684
PAY-001744,ORD-001744,credit_card,839.85,completed,2023-10-14 05:00:00,USD,AUTH-369068
PAY-001745,ORD-001745,google_pay,1303.56,completed,2023-09-11 17:00:00,EUR,AUTH-307474
PAY-001746,ORD-001746,credit_card,659.80,completed,2023-11-13 07:00:00,USD,AUTH-877015
PAY-001747,ORD-001747,paypal,2331.13,failed,2023-09-08 13:00:00,EUR,AUTH-451910
PAY-001748,ORD-001748,debit_card,1849.75,refunded,2024-02-12 04:00:00,EUR,AUTH-567671
PAY-001749,ORD-001749,debit_card,1293.39,refunded,2024-04-02 21:00:00,USD,AUTH-203695
PAY-001750,ORD-001750,google_pay,1501.84,completed,2024-09-01 11:00:00,CAD,AUTH-760741
PAY-001751,ORD-001751,apple_pay,2110.03,completed,2023-11-17 23:00:00,GBP,AUTH-630818
PAY-001752,ORD-001752,google_pay,1154.34,completed,2025-03-29 07:00:00,USD,AUTH-680968
PAY-001753,ORD-001753,bank_transfer,1145.55,completed,2023-10-21 08:00:00,CAD,AUTH-451900
PAY-001754,ORD-001754,paypal,1193.22,completed,2022-11-23 13:00:00,USD,AUTH-681581
PAY-001755,ORD-001755,credit_card,2033.91,completed,2024-04-04 20:00:00,GBP,AUTH-731671
PAY-001756,ORD-001756,apple_pay,1326.17,failed,2022-10-29 08:00:00,USD,AUTH-261112
PAY-001757,ORD-001757,credit_card,310.30,completed,2024-10-05 16:00:00,USD,AUTH-459483
PAY-001758,ORD-001758,credit_card,2059.40,completed,2023-07-05 08:00:00,CAD,AUTH-495336
PAY-001759,ORD-001759,credit_card,2580.17,failed,2024-05-21 06:00:00,EUR,AUTH-499607
PAY-001760,ORD-001760,credit_card,2157.04,refunded,2025-03-11 06:00:00,USD,AUTH-779620
PAY-001761,ORD-001761,bank_transfer,145.61,completed,2022-06-09 16:00:00,USD,AUTH-230834
PAY-001762,ORD-001762,apple_pay,1089.88,completed,2022-06-14 17:00:00,CAD,AUTH-744021
PAY-001763,ORD-001763,paypal,522.90,failed,2023-02-12 11:00:00,EUR,AUTH-184778
PAY-001764,ORD-001764,bank_transfer,2016.44,completed,2022-08-21 22:00:00,USD,AUTH-588462
PAY-001765,ORD-001765,apple_pay,1139.08,completed,2022-01-11 23:00:00,USD,AUTH-492592
PAY-001766,ORD-001766,credit_card,1292.52,pending,2023-12-18 09:00:00,USD,AUTH-998383
PAY-001767,ORD-001767,credit_card,357.63,completed,2023-04-06 21:00:00,USD,AUTH-632330
PAY-001768,ORD-001768,credit_card,963.31,completed,2023-04-02 01:00:00,GBP,AUTH-130097
PAY-001769,ORD-001769,credit_card,1042.81,completed,2024-07-16 09:00:00,USD,AUTH-425246
PAY-001770,ORD-001770,bank_transfer,1594.58,completed,2023-02-26 02:00:00,USD,AUTH-189828
PAY-001771,ORD-001771,credit_card,994.57,completed,2022-01-06 15:00:00,EUR,AUTH-791455
PAY-001772,ORD-001772,credit_card,1532.67,failed,2022-08-01 09:00:00,USD,AUTH-788466
PAY-001773,ORD-001773,paypal,2391.61,completed,2023-09-05 00:00:00,USD,AUTH-776751
PAY-001774,ORD-001774,debit_card,2321.84,completed,2022-12-23 11:00:00,USD,AUTH-190727
PAY-001775,ORD-001775,apple_pay,985.71,completed,2023-05-18 14:00:00,USD,AUTH-259388
PAY-001776,ORD-001776,debit_card,2671.32,refunded,2023-04-09 18:00:00,EUR,AUTH-131876
PAY-001777,ORD-001777,paypal,1690.31,completed,2023-03-03 11:00:00,USD,AUTH-657341
PAY-001778,ORD-001778,apple_pay,1161.53,completed,2025-04-27 16:00:00,USD,AUTH-994047
PAY-001779,ORD-001779,bank_transfer,2036.19,completed,2023-07-07 19:00:00,EUR,AUTH-202977
PAY-001780,ORD-001780,bank_transfer,2575.50,completed,2022-10-03 05:00:00,CAD,AUTH-382690
PAY-001781,ORD-001781,credit_card,806.33,completed,2024-07-30 03:00:00,USD,AUTH-183229
PAY-001782,ORD-001782,apple_pay,1350.36,completed,2023-07-04 03:00:00,USD,AUTH-118739
PAY-001783,ORD-001783,bank_transfer,1077.71,completed,2023-01-06 14:00:00,USD,AUTH-642148
PAY-001784,ORD-001784,credit_card,2560.11,refunded,2022-09-20 10:00:00,USD,AUTH-420627
PAY-001785,ORD-001785,credit_card,2437.36,failed,2022-07-31 08:00:00,GBP,AUTH-304592
PAY-001786,ORD-001786,credit_card,1320.16,completed,2025-03-15 05:00:00,EUR,AUTH-913446
PAY-001787,ORD-001787,credit_card,194.71,pending,2022-08-05 10:00:00,USD,AUTH-319915
PAY-001788,ORD-001788,credit_card,291.55,completed,2022-10-14 02:00:00,CAD,AUTH-768296
PAY-001789,ORD-001789,credit_card,1269.41,completed,2025-04-26 17:00:00,CAD,AUTH-999412
PAY-001790,ORD-001790,paypal,2142.02,completed,2022-11-11 19:00:00,EUR,AUTH-881236
PAY-001791,ORD-001791,credit_card,690.72,completed,2022-01-17 05:00:00,USD,AUTH-356123
PAY-001792,ORD-001792,google_pay,548.33,refunded,2025-03-22 16:00:00,EUR,AUTH-939538
PAY-001793,ORD-001793,google_pay,405.41,completed,2022-04-28 17:00:00,EUR,AUTH-681608
PAY-001794,ORD-001794,debit_card,1669.69,completed,2023-11-16 03:00:00,USD,AUTH-392858
PAY-001795,ORD-001795,credit_card,1643.45,failed,2023-10-19 17:00:00,USD,AUTH-931796
PAY-001796,ORD-001796,debit_card,1791.37,completed,2022-09-15 11:00:00,USD,AUTH-863549
PAY-001797,ORD-001797,credit_card,869.97,completed,2025-04-14 02:00:00,USD,AUTH-399241
PAY-001798,ORD-001798,bank_transfer,469.21,completed,2024-12-29 10:00:00,USD,AUTH-961928
PAY-001799,ORD-001799,credit_card,2380.13,completed,2023-06-01 20:00:00,EUR,AUTH-976087
PAY-001800,ORD-001800,google_pay,1195.11,completed,2025-03-12 09:00:00,USD,AUTH-884544
PAY-001801,ORD-001801,paypal,111.52,completed,2024-06-28 19:00:00,GBP,AUTH-576998
PAY-001802,ORD-001802,paypal,1187.06,completed,2024-01-11 13:00:00,CAD,AUTH-728510
PAY-001803,ORD-001803,apple_pay,156.12,completed,2022-06-03 01:00:00,GBP,AUTH-856909
PAY-001804,ORD-001804,google_pay,2266.80,completed,2023-09-04 07:00:00,USD,AUTH-404412
PAY-001805,ORD-001805,credit_card,2532.85,completed,2022-02-13 02:00:00,USD,AUTH-318494
PAY-001806,ORD-001806,google_pay,2279.61,completed,2022-08-17 22:00:00,GBP,AUTH-305740
PAY-001807,ORD-001807,apple_pay,1840.99,completed,2024-12-13 18:00:00,EUR,AUTH-777204
PAY-001808,ORD-001808,debit_card,993.04,refunded,2023-07-11 18:00:00,CAD,AUTH-559084
PAY-001809,ORD-001809,paypal,2135.00,completed,2023-02-11 09:00:00,USD,AUTH-802736
PAY-001810,ORD-001810,paypal,1764.94,completed,2023-02-15 06:00:00,USD,AUTH-350968
PAY-001811,ORD-001811,bank_transfer,1168.96,completed,2024-08-09 11:00:00,EUR,AUTH-997308
PAY-001812,ORD-001812,credit_card,1641.95,completed,2023-03-04 09:00:00,EUR,AUTH-370253
PAY-001813,ORD-001813,bank_transfer,879.45,completed,2024-08-27 02:00:00,USD,AUTH-254855
PAY-001814,ORD-001814,paypal,1290.66,completed,2024-10-09 11:00:00,CAD,AUTH-301566
PAY-001815,ORD-001815,paypal,1316.96,completed,2023-08-11 18:00:00,USD,AUTH-191716
PAY-001816,ORD-001816,google_pay,924.39,failed,2023-07-05 22:00:00,CAD,AUTH-153538
PAY-001817,ORD-001817,debit_card,470.38,completed,2022-01-24 05:00:00,USD,AUTH-289514
PAY-001818,ORD-001818,google_pay,115.76,completed,2025-03-08 16:00:00,USD,AUTH-858499
PAY-001819,ORD-001819,apple_pay,1624.72,completed,2022-01-07 03:00:00,USD,AUTH-409493
PAY-001820,ORD-001820,credit_card,1964.94,completed,2024-03-12 11:00:00,EUR,AUTH-410064
PAY-001821,ORD-001821,bank_transfer,660.38,completed,2022-06-10 17:00:00,EUR,AUTH-819300
PAY-001822,ORD-001822,debit_card,1125.93,completed,2024-07-23 21:00:00,EUR,AUTH-197027
PAY-001823,ORD-001823,paypal,217.26,pending,2024-02-09 08:00:00,EUR,AUTH-116016
PAY-001824,ORD-001824,apple_pay,1853.40,completed,2026-04-10 12:00:00,USD,AUTH-448612
PAY-001825,ORD-001825,credit_card,1552.23,refunded,2024-11-25 07:00:00,USD,AUTH-575190
PAY-001826,ORD-001826,paypal,1589.38,pending,2022-12-08 14:00:00,CAD,AUTH-924725
PAY-001827,ORD-001827,google_pay,1059.61,completed,2025-02-26 09:00:00,USD,AUTH-290640
PAY-001828,ORD-001828,google_pay,635.82,completed,2022-03-16 16:00:00,GBP,AUTH-428621
PAY-001829,ORD-001829,google_pay,1130.29,completed,2024-03-22 17:00:00,USD,AUTH-650140
PAY-001830,ORD-001830,bank_transfer,520.43,completed,2022-10-05 12:00:00,USD,AUTH-979798
PAY-001831,ORD-001831,google_pay,1820.99,completed,2022-02-04 01:00:00,USD,AUTH-270961
PAY-001832,ORD-001832,debit_card,1847.12,completed,2023-11-06 01:00:00,CAD,AUTH-123847
PAY-001833,ORD-001833,google_pay,1464.75,completed,2022-12-14 17:00:00,CAD,AUTH-855983
PAY-001834,ORD-001834,credit_card,2292.49,refunded,2023-10-25 00:00:00,GBP,AUTH-143415
PAY-001835,ORD-001835,bank_transfer,1163.33,completed,2025-02-23 10:00:00,USD,AUTH-970279
PAY-001836,ORD-001836,credit_card,2267.74,completed,2023-01-18 07:00:00,USD,AUTH-430984
PAY-001837,ORD-001837,credit_card,1309.50,completed,2025-04-04 14:00:00,CAD,AUTH-113563
PAY-001838,ORD-001838,credit_card,1917.36,completed,2024-05-08 09:00:00,USD,AUTH-406259
PAY-001839,ORD-001839,credit_card,1663.31,completed,2023-09-24 11:00:00,USD,AUTH-410326
PAY-001840,ORD-001840,apple_pay,1459.53,completed,2025-04-26 18:00:00,USD,AUTH-176382
PAY-001841,ORD-001841,credit_card,1627.09,completed,2024-01-07 00:00:00,USD,AUTH-692621
PAY-001842,ORD-001842,apple_pay,1907.91,completed,2023-11-28 16:00:00,USD,AUTH-785452
PAY-001843,ORD-001843,credit_card,526.53,completed,2023-07-12 18:00:00,CAD,AUTH-803205
PAY-001844,ORD-001844,google_pay,271.97,completed,2025-01-09 02:00:00,USD,AUTH-703787
PAY-001845,ORD-001845,google_pay,764.89,completed,2022-08-22 16:00:00,EUR,AUTH-748891
PAY-001846,ORD-001846,credit_card,282.20,completed,2024-11-12 01:00:00,USD,AUTH-612960
PAY-001847,ORD-001847,credit_card,1138.63,completed,2022-11-16 02:00:00,USD,AUTH-446386
PAY-001848,ORD-001848,google_pay,100.59,completed,2025-01-09 13:00:00,USD,AUTH-653744
PAY-001849,ORD-001849,apple_pay,1518.00,completed,2024-04-30 13:00:00,USD,AUTH-420126
PAY-001850,ORD-001850,bank_transfer,1059.49,completed,2024-11-24 07:00:00,USD,AUTH-965025
PAY-001851,ORD-001851,credit_card,29.94,completed,2025-01-11 15:00:00,USD,AUTH-709945
PAY-001852,ORD-001852,credit_card,57.95,completed,2022-09-29 07:00:00,CAD,AUTH-135211
PAY-001853,ORD-001853,paypal,2444.03,completed,2022-12-25 01:00:00,USD,AUTH-863800
PAY-001854,ORD-001854,bank_transfer,1717.56,completed,2024-02-21 02:00:00,USD,AUTH-334549
PAY-001855,ORD-001855,apple_pay,2191.44,failed,2023-08-28 08:00:00,CAD,AUTH-646420
PAY-001856,ORD-001856,apple_pay,273.80,completed,2025-04-14 07:00:00,USD,AUTH-695193
PAY-001857,ORD-001857,google_pay,1408.51,failed,2023-06-30 19:00:00,USD,AUTH-585801
PAY-001858,ORD-001858,credit_card,643.57,completed,2023-08-25 13:00:00,EUR,AUTH-987499
PAY-001859,ORD-001859,apple_pay,718.82,failed,2024-05-21 20:00:00,CAD,AUTH-174163
PAY-001860,ORD-001860,credit_card,2260.88,completed,2024-03-30 18:00:00,EUR,AUTH-453832
PAY-001861,ORD-001861,apple_pay,1083.00,completed,2025-03-13 11:00:00,USD,AUTH-863078
PAY-001862,ORD-001862,google_pay,2594.60,completed,2023-02-10 02:00:00,USD,AUTH-661866
PAY-001863,ORD-001863,apple_pay,853.46,completed,2024-12-19 01:00:00,USD,AUTH-670577
PAY-001864,ORD-001864,paypal,2613.56,completed,2024-09-19 20:00:00,USD,AUTH-810318
PAY-001865,ORD-001865,google_pay,1541.98,completed,2024-04-22 12:00:00,GBP,AUTH-495507
PAY-001866,ORD-001866,google_pay,1591.94,completed,2025-03-12 19:00:00,EUR,AUTH-420167
PAY-001867,ORD-001867,google_pay,666.07,completed,2025-01-29 00:00:00,EUR,AUTH-941053
PAY-001868,ORD-001868,paypal,1579.11,completed,2024-07-13 10:00:00,USD,AUTH-562389
PAY-001869,ORD-001869,apple_pay,147.32,completed,2022-12-20 08:00:00,EUR,AUTH-596623
PAY-001870,ORD-001870,credit_card,431.54,completed,2022-06-25 00:00:00,EUR,AUTH-569617
PAY-001871,ORD-001871,credit_card,1521.61,completed,2022-04-13 05:00:00,GBP,AUTH-958344
PAY-001872,ORD-001872,paypal,1526.35,pending,2023-08-06 00:00:00,USD,AUTH-686553
PAY-001873,ORD-001873,credit_card,1362.57,completed,2025-03-23 23:00:00,USD,AUTH-717870
PAY-001874,ORD-001874,apple_pay,813.62,completed,2024-02-26 08:00:00,USD,AUTH-142119
PAY-001875,ORD-001875,google_pay,658.95,completed,2023-01-10 16:00:00,GBP,AUTH-168033
PAY-001876,ORD-001876,credit_card,1164.80,completed,2023-06-19 09:00:00,USD,AUTH-967871
PAY-001877,ORD-001877,bank_transfer,233.46,completed,2022-01-10 11:00:00,USD,AUTH-367196
PAY-001878,ORD-001878,paypal,1117.62,failed,2024-12-14 08:00:00,USD,AUTH-977658
PAY-001879,ORD-001879,debit_card,1343.27,completed,2023-09-23 23:00:00,USD,AUTH-220046
PAY-001880,ORD-001880,bank_transfer,2298.55,completed,2023-10-09 23:00:00,GBP,AUTH-945532
PAY-001881,ORD-001881,google_pay,208.99,completed,2022-12-15 23:00:00,USD,AUTH-835057
PAY-001882,ORD-001882,bank_transfer,1451.93,completed,2022-10-29 10:00:00,USD,AUTH-181524
PAY-001883,ORD-001883,paypal,824.69,completed,2023-01-24 23:00:00,GBP,AUTH-584771
PAY-001884,ORD-001884,bank_transfer,1815.95,completed,2022-01-02 09:00:00,GBP,AUTH-858553
PAY-001885,ORD-001885,google_pay,878.15,completed,2023-04-08 22:00:00,USD,AUTH-506085
PAY-001886,ORD-001886,credit_card,2136.80,completed,2022-05-28 13:00:00,USD,AUTH-540944
PAY-001887,ORD-001887,paypal,1794.24,completed,2022-12-08 07:00:00,USD,AUTH-898505
PAY-001888,ORD-001888,credit_card,125.59,failed,2023-06-08 16:00:00,USD,AUTH-370264
PAY-001889,ORD-001889,paypal,1988.47,completed,2022-06-12 08:00:00,USD,AUTH-563369
PAY-001890,ORD-001890,bank_transfer,1632.59,completed,2023-05-25 18:00:00,USD,AUTH-289622
PAY-001891,ORD-001891,paypal,1603.81,completed,2022-01-25 14:00:00,EUR,AUTH-955272
PAY-001892,ORD-001892,credit_card,1334.48,failed,2023-05-25 02:00:00,USD,AUTH-805642
PAY-001893,ORD-001893,apple_pay,1049.06,completed,2025-04-20 16:00:00,CAD,AUTH-802751
PAY-001894,ORD-001894,credit_card,1727.53,failed,2023-07-25 18:00:00,USD,AUTH-781298
PAY-001895,ORD-001895,debit_card,248.19,completed,2023-11-24 03:00:00,CAD,AUTH-747660
PAY-001896,ORD-001896,paypal,386.86,completed,2024-05-06 09:00:00,EUR,AUTH-305524
PAY-001897,ORD-001897,bank_transfer,2206.48,completed,2024-11-05 00:00:00,USD,AUTH-466358
PAY-001898,ORD-001898,paypal,1273.91,completed,2022-08-30 11:00:00,CAD,AUTH-851940
PAY-001899,ORD-001899,apple_pay,1989.14,completed,2022-10-26 14:00:00,USD,AUTH-370877
PAY-001900,ORD-001900,credit_card,148.45,pending,2025-02-22 10:00:00,USD,AUTH-727141
PAY-001901,ORD-001901,credit_card,88.71,completed,2024-04-06 12:00:00,GBP,AUTH-348034
PAY-001902,ORD-001902,apple_pay,1589.11,completed,2024-08-22 09:00:00,USD,AUTH-502338
PAY-001903,ORD-001903,bank_transfer,2333.77,completed,2022-04-29 00:00:00,USD,AUTH-655703
PAY-001904,ORD-001904,paypal,1715.66,completed,2022-05-31 05:00:00,USD,AUTH-946934
PAY-001905,ORD-001905,apple_pay,342.81,refunded,2024-04-15 00:00:00,USD,AUTH-732856
PAY-001906,ORD-001906,credit_card,652.07,completed,2024-01-16 12:00:00,USD,AUTH-346121
PAY-001907,ORD-001907,debit_card,1076.34,completed,2024-02-06 23:00:00,CAD,AUTH-240723
PAY-001908,ORD-001908,debit_card,1084.92,completed,2022-04-18 14:00:00,EUR,AUTH-534665
PAY-001909,ORD-001909,credit_card,1985.87,failed,2022-09-22 22:00:00,USD,AUTH-997804
PAY-001910,ORD-001910,credit_card,1222.42,completed,2023-03-20 23:00:00,USD,AUTH-220751
PAY-001911,ORD-001911,debit_card,78.74,completed,2022-10-06 06:00:00,USD,AUTH-971484
PAY-001912,ORD-001912,credit_card,649.86,completed,2024-01-21 04:00:00,USD,AUTH-543104
PAY-001913,ORD-001913,paypal,830.07,completed,2024-08-08 03:00:00,USD,AUTH-509298
PAY-001914,ORD-001914,apple_pay,1561.51,completed,2023-08-09 14:00:00,CAD,AUTH-971648
PAY-001915,ORD-001915,apple_pay,1721.65,completed,2022-02-04 05:00:00,GBP,AUTH-907451
PAY-001916,ORD-001916,credit_card,1870.61,completed,2023-08-04 03:00:00,USD,AUTH-240120
PAY-001917,ORD-001917,google_pay,1683.84,completed,2024-10-07 08:00:00,USD,AUTH-874786
PAY-001918,ORD-001918,google_pay,272.42,failed,2024-04-16 11:00:00,EUR,AUTH-923404
PAY-001919,ORD-001919,credit_card,2347.17,completed,2024-07-08 23:00:00,USD,AUTH-755845
PAY-001920,ORD-001920,apple_pay,952.17,completed,2022-05-10 11:00:00,USD,AUTH-229799
PAY-001921,ORD-001921,credit_card,1855.54,completed,2023-04-17 18:00:00,CAD,AUTH-703399
PAY-001922,ORD-001922,credit_card,1197.17,completed,2024-12-14 19:00:00,CAD,AUTH-765236
