item_id,order_id,product_id,quantity,unit_price,line_total
ITEM-001909,ORD-000646,P0068,4,39.99,159.96
ITEM-001910,ORD-000646,P0018,2,49.99,99.98
ITEM-001911,ORD-000646,P0025,2,19.99,39.98
ITEM-001912,ORD-000646,P0032,2,9.99,19.98
ITEM-001913,ORD-000647,P0060,2,199.99,399.98
ITEM-001914,ORD-000647,P0037,4,29.99,119.96
ITEM-001915,ORD-000647,P0012,4,39.99,159.96
ITEM-001916,ORD-000648,P0065,4,799.99,3199.96
ITEM-001917,ORD-000648,P0052,2,39.99,79.98
ITEM-001918,ORD-000648,P0044,3,24.99,74.97
ITEM-001919,ORD-000648,P0058,3,499.99,1499.97
ITEM-001920,ORD-000648,P0007,4,10.57,42.28
ITEM-001921,ORD-000649,P0020,2,14.99,29.98
ITEM-001922,ORD-000649,P0011,2,19.99,39.98
ITEM-001923,ORD-000649,P0059,1,199.99,199.99
ITEM-001924,ORD-000650,P0028,3,499.99,1499.97
ITEM-001925,ORD-000650,P0001,4,799.99,3199.96
ITEM-001926,ORD-000651,P0022,3,299.99,899.97
ITEM-001927,ORD-000651,P0066,3,29.99,89.97
ITEM-001928,ORD-000651,P0068,4,39.99,159.96
ITEM-001929,ORD-000651,P0002,4,24.99,99.96
ITEM-001930,ORD-000651,P0021,2,99.99,199.98
ITEM-001931,ORD-000652,P0066,2,29.99,59.98
ITEM-001932,ORD-000653,P0005,4,799.99,3199.96
ITEM-001933,ORD-000653,P0057,2,149.99,299.98
ITEM-001934,ORD-000653,P0009,2,19.99,39.98
ITEM-001935,ORD-000653,P0002,1,24.99,24.99
ITEM-001936,ORD-000654,P0037,3,29.99,89.97
ITEM-001937,ORD-000654,P0029,1,199.99,199.99
ITEM-001938,ORD-000654,P0040,4,49.99,199.96
ITEM-001939,ORD-000655,P0059,3,199.99,599.97
ITEM-001940,ORD-000655,P0001,4,799.99,3199.96
ITEM-001941,ORD-000655,P0070,4,149.99,599.96
ITEM-001942,ORD-000656,P0015,4,99.99,399.96
ITEM-001943,ORD-000657,P0038,3,39.99,119.97
ITEM-001944,ORD-000657,P0068,4,39.99,159.96
ITEM-001945,ORD-000658,P0033,4,99.99,399.96
ITEM-001946,ORD-000658,P0026,3,39.99,119.97
ITEM-001947,ORD-000659,P0033,1,99.99,99.99
ITEM-001948,ORD-000660,P0019,3,199.99,599.97
ITEM-001949,ORD-000660,P0051,1,799.99,799.99
ITEM-001950,ORD-000660,P0059,4,199.99,799.96
ITEM-001951,ORD-000660,P0023,2,299.99,599.98
ITEM-001952,ORD-000661,P0064,1,9.99,9.99
ITEM-001953,ORD-000661,P0008,3,199.99,599.97
ITEM-001954,ORD-000661,P0011,4,19.99,79.96
ITEM-001955,ORD-000661,P0032,4,9.99,39.96
ITEM-001956,ORD-000661,P0019,4,199.99,799.96
ITEM-001957,ORD-000662,P0009,1,19.99,19.99
ITEM-001958,ORD-000663,P0060,3,199.99,599.97
ITEM-001959,ORD-000663,P0016,2,999.99,1999.98
ITEM-001960,ORD-000663,P0015,1,99.99,99.99
ITEM-001961,ORD-000663,P0001,4,799.99,3199.96
ITEM-001962,ORD-000663,P0035,1,9.99,9.99
ITEM-001963,ORD-000664,P0071,2,39.99,79.98
ITEM-001964,ORD-000664,P0003,1,59.99,59.99
ITEM-001965,ORD-000664,P0020,4,14.99,59.96
ITEM-001966,ORD-000664,P0023,1,299.99,299.99
ITEM-001967,ORD-000664,P0011,3,19.99,59.97
ITEM-001968,ORD-000665,P0025,3,19.99,59.97
ITEM-001969,ORD-000666,P0014,3,999.99,2999.97
ITEM-001970,ORD-000666,P0012,1,39.99,39.99
ITEM-001971,ORD-000666,P0061,4,49.99,199.96
ITEM-001972,ORD-000666,P0031,3,19.99,59.97
ITEM-001973,ORD-000667,P0036,4,29.99,119.96
ITEM-001974,ORD-000668,P0047,1,499.99,499.99
ITEM-001975,ORD-000668,P0039,2,999.99,1999.98
ITEM-001976,ORD-000668,P0042,2,173.28,346.56
ITEM-001977,ORD-000669,P0047,3,499.99,1499.97
ITEM-001978,ORD-000669,P0010,1,29.99,29.99
ITEM-001979,ORD-000669,P0054,3,999.99,2999.97
ITEM-001980,ORD-000670,P0052,4,39.99,159.96
ITEM-001981,ORD-000670,P0025,2,19.99,39.98
ITEM-001982,ORD-000670,P0004,2,9.99,19.98
ITEM-001983,ORD-000670,P0026,4,39.99,159.96
ITEM-001984,ORD-000671,P0066,1,29.99,29.99
ITEM-001985,ORD-000671,P0052,1,39.99,39.99
ITEM-001986,ORD-000671,P0043,4,99.99,399.96
ITEM-001987,ORD-000672,P0034,2,14.99,29.98
ITEM-001988,ORD-000672,P0027,3,499.99,1499.97
ITEM-001989,ORD-000672,P0042,1,22.22,22.22
ITEM-001990,ORD-000673,P0012,3,39.99,119.97
ITEM-001991,ORD-000673,P0053,4,79.99,319.96
ITEM-001992,ORD-000673,P0047,1,499.99,499.99
ITEM-001993,ORD-000673,P0030,4,799.99,3199.96
ITEM-001994,ORD-000673,P0051,4,799.99,3199.96
ITEM-001995,ORD-000674,P0055,2,79.99,159.98
ITEM-001996,ORD-000674,P0062,3,199.99,599.97
ITEM-001997,ORD-000674,P0063,1,59.99,59.99
ITEM-001998,ORD-000674,P0065,3,799.99,2399.97
ITEM-001999,ORD-000674,P0013,3,499.99,1499.97
ITEM-002000,ORD-000675,P0036,4,29.99,119.96
ITEM-002001,ORD-000675,P0071,3,39.99,119.97
ITEM-002002,ORD-000676,P0009,1,19.99,19.99
ITEM-002003,ORD-000676,P0041,3,39.99,119.97
ITEM-002004,ORD-000676,P0028,2,499.99,999.98
ITEM-002005,ORD-000676,P0045,3,149.99,449.97
ITEM-002006,ORD-000676,P0004,1,9.99,9.99
ITEM-002007,ORD-000677,P0036,3,29.99,89.97
ITEM-002008,ORD-000677,P0006,4,19.99,79.96
ITEM-002009,ORD-000677,P0049,3,24.99,74.97
ITEM-002010,ORD-000677,P0027,1,499.99,499.99
ITEM-002011,ORD-000677,P0020,2,14.99,29.98
ITEM-002012,ORD-000678,P0059,1,199.99,199.99
ITEM-002013,ORD-000678,P0011,1,19.99,19.99
ITEM-002014,ORD-000679,P0014,3,999.99,2999.97
ITEM-002015,ORD-000679,P0023,2,299.99,599.98
ITEM-002016,ORD-000679,P0055,3,79.99,239.97
ITEM-002017,ORD-000680,P0004,1,9.99,9.99
ITEM-002018,ORD-000680,P0072,3,39.99,119.97
ITEM-002019,ORD-000680,P0013,1,499.99,499.99
ITEM-002020,ORD-000680,P0021,1,99.99,99.99
ITEM-002021,ORD-000681,P0028,4,499.99,1999.96
ITEM-002022,ORD-000681,P0031,2,19.99,39.98
ITEM-002023,ORD-000681,P0020,3,14.99,44.97
ITEM-002024,ORD-000681,P0032,2,9.99,19.98
ITEM-002025,ORD-000682,P0071,3,39.99,119.97
ITEM-002026,ORD-000682,P0055,4,79.99,319.96
ITEM-002027,ORD-000683,P0015,2,99.99,199.98
ITEM-002028,ORD-000684,P0014,2,999.99,1999.98
ITEM-002029,ORD-000684,P0018,1,49.99,49.99
ITEM-002030,ORD-000684,P0066,1,29.99,29.99
ITEM-002031,ORD-000685,P0023,2,299.99,599.98
ITEM-002032,ORD-000685,P0031,2,19.99,39.98
ITEM-002033,ORD-000685,P0069,3,59.99,179.97
ITEM-002034,ORD-000685,P0015,3,99.99,299.97
ITEM-002035,ORD-000686,P0054,4,999.99,3999.96
ITEM-002036,ORD-000687,P0012,4,39.99,159.96
ITEM-002037,ORD-000687,P0064,1,9.99,9.99
ITEM-002038,ORD-000687,P0058,0,499.99,1999.96
ITEM-002039,ORD-000687,P0052,1,39.99,39.99
ITEM-002040,ORD-000687,P0016,1,999.99,999.99
ITEM-002041,ORD-000688,P0019,3,199.99,599.97
ITEM-002042,ORD-000688,P0020,1,14.99,14.99
ITEM-002043,ORD-000688,P0031,2,19.99,39.98
ITEM-002044,ORD-000688,P0030,2,799.99,1599.98
ITEM-002045,ORD-000689,P0027,2,499.99,999.98
ITEM-002046,ORD-000689,P0011,3,19.99,59.97
ITEM-002047,ORD-000689,P0048,4,49.99,199.96
ITEM-002048,ORD-000690,P0070,2,149.99,299.98
ITEM-002049,ORD-000690,P0059,3,199.99,599.97
ITEM-002050,ORD-000691,P0003,3,59.99,179.97
ITEM-002051,ORD-000691,P0035,1,9.99,9.99
ITEM-002052,ORD-000691,P0004,3,9.99,29.97
ITEM-002053,ORD-000692,P0064,2,9.99,19.98
ITEM-002054,ORD-000692,P0012,2,39.99,79.98
ITEM-002055,ORD-000692,P0055,1,79.99,79.99
ITEM-002056,ORD-000692,P0071,2,39.99,79.98
ITEM-002057,ORD-000693,P0037,2,29.99,59.98
ITEM-002058,ORD-000693,P0050,1,39.99,39.99
ITEM-002059,ORD-000693,P0071,4,39.99,159.96
ITEM-002060,ORD-000694,P0049,4,24.99,99.96
ITEM-002061,ORD-000694,P0017,1,9.99,9.99
ITEM-002062,ORD-000695,P0067,3,29.99,89.97
ITEM-002063,ORD-000695,P0056,4,999.99,3999.96
ITEM-002064,ORD-000696,P0019,2,199.99,399.98
ITEM-002065,ORD-000696,P0021,2,99.99,199.98
ITEM-002066,ORD-000697,P0033,4,99.99,399.96
ITEM-002067,ORD-000697,P0021,2,99.99,199.98
ITEM-002068,ORD-000698,P0072,1,39.99,39.99
ITEM-002069,ORD-000698,P0028,2,499.99,999.98
ITEM-002070,ORD-000698,P0051,3,799.99,2399.97
ITEM-002071,ORD-000698,P0066,3,29.99,89.97
ITEM-002072,ORD-000699,P0038,3,39.99,119.97
ITEM-002073,ORD-000700,P0067,3,29.99,89.97
ITEM-002074,ORD-000700,P0063,4,59.99,239.96
ITEM-002075,ORD-000701,P0001,4,799.99,3199.96
ITEM-002076,ORD-000701,P0036,3,29.99,89.97
ITEM-002077,ORD-000701,P0034,1,14.99,14.99
ITEM-002078,ORD-000702,P0055,3,79.99,239.97
ITEM-002079,ORD-000702,P0040,1,49.99,49.99
ITEM-002080,ORD-000702,P0028,1,499.99,499.99
ITEM-002081,ORD-000702,P0035,3,9.99,29.97
ITEM-002082,ORD-000703,P0039,2,999.99,1999.98
ITEM-002083,ORD-000703,P0005,3,799.99,2399.97
ITEM-002084,ORD-000703,P0050,2,39.99,79.98
ITEM-002085,ORD-000703,P0042,2,120.02,240.04
ITEM-002086,ORD-000704,P0035,3,9.99,29.97
ITEM-002087,ORD-000704,P0039,2,999.99,1999.98
ITEM-002088,ORD-000705,P0048,1,49.99,49.99
ITEM-002089,ORD-000705,P0016,4,999.99,3999.96
ITEM-002090,ORD-000705,P0041,4,39.99,159.96
ITEM-002091,ORD-000706,P0034,1,14.99,14.99
ITEM-002092,ORD-000706,P0064,3,9.99,29.97
ITEM-002093,ORD-000706,P0018,4,49.99,199.96
ITEM-002094,ORD-000707,P0055,4,79.99,319.96
ITEM-002095,ORD-000708,P0045,1,149.99,149.99
ITEM-002096,ORD-000708,P0001,4,799.99,3199.96
ITEM-002097,ORD-000709,P0024,3,29.99,89.97
ITEM-002098,ORD-000709,P0004,2,9.99,19.98
ITEM-002099,ORD-000710,P0057,4,149.99,599.96
ITEM-002100,ORD-000710,P0016,2,999.99,1999.98
ITEM-002101,ORD-000710,P0034,3,14.99,44.97
ITEM-002102,ORD-000710,P0037,3,29.99,89.97
ITEM-002103,ORD-000711,P0017,2,9.99,19.98
ITEM-002104,ORD-000711,P0055,1,79.99,79.99
ITEM-002105,ORD-000711,P0015,3,99.99,299.97
ITEM-002106,ORD-000711,P0045,4,149.99,599.96
ITEM-002107,ORD-000711,P0023,2,299.99,599.98
ITEM-002108,ORD-000712,P0072,1,39.99,39.99
ITEM-002109,ORD-000713,P0023,2,299.99,599.98
ITEM-002110,ORD-000713,P0003,2,59.99,119.98
ITEM-002111,ORD-000713,P0061,1,49.99,49.99
ITEM-002112,ORD-000713,P0065,2,799.99,1599.98
ITEM-002113,ORD-000713,P0001,3,799.99,2399.97
ITEM-002114,ORD-000714,P0015,3,99.99,299.97
ITEM-002115,ORD-000714,P0001,2,799.99,1599.98
ITEM-002116,ORD-000715,P0045,4,149.99,599.96
ITEM-002117,ORD-000715,P0034,1,14.99,14.99
ITEM-002118,ORD-000716,P0007,4,174.41,697.64
ITEM-002119,ORD-000716,P0021,2,99.99,199.98
ITEM-002120,ORD-000717,P0002,1,24.99,24.99
ITEM-002121,ORD-000717,P0022,2,299.99,599.98
ITEM-002122,ORD-000717,P0041,2,39.99,79.98
ITEM-002123,ORD-000717,P0012,4,39.99,159.96
ITEM-002124,ORD-000717,P0003,2,59.99,119.98
ITEM-002125,ORD-000718,P0060,2,199.99,399.98
ITEM-002126,ORD-000718,P0066,3,29.99,89.97
ITEM-002127,ORD-000718,P0068,3,39.99,119.97
ITEM-002128,ORD-000719,P0022,1,299.99,299.99
ITEM-002129,ORD-000719,P0056,2,999.99,1999.98
ITEM-002130,ORD-000720,P0022,1,299.99,299.99
ITEM-002131,ORD-000720,P0039,1,999.99,999.99
ITEM-002132,ORD-000721,P0061,4,49.99,199.96
ITEM-002133,ORD-000721,P0005,1,799.99,799.99
ITEM-002134,ORD-000721,P0002,4,24.99,99.96
ITEM-002135,ORD-000721,P0030,1,799.99,799.99
ITEM-002136,ORD-000722,P0007,3,38.20,114.60
ITEM-002137,ORD-000722,P0049,4,24.99,99.96
ITEM-002138,ORD-000722,P0070,1,149.99,149.99
ITEM-002139,ORD-000723,P0066,3,29.99,89.97
ITEM-002140,ORD-000723,P0072,1,39.99,39.99
ITEM-002141,ORD-000723,P0048,3,49.99,149.97
ITEM-002142,ORD-000723,P0021,1,99.99,99.99
ITEM-002143,ORD-000723,P0007,2,36.66,73.32
ITEM-002144,ORD-000724,P0054,3,999.99,2999.97
ITEM-002145,ORD-000724,P0050,3,39.99,119.97
ITEM-002146,ORD-000724,P0006,1,19.99,19.99
ITEM-002147,ORD-000724,P0003,1,59.99,59.99
ITEM-002148,ORD-000724,P0059,4,199.99,799.96
ITEM-002149,ORD-000725,P0048,1,49.99,49.99
ITEM-002150,ORD-000726,P0052,4,39.99,159.96
ITEM-002151,ORD-000726,P0038,2,39.99,79.98
ITEM-002152,ORD-000727,P0017,2,9.99,19.98
ITEM-002153,ORD-000727,P0045,3,149.99,449.97
ITEM-002154,ORD-000727,P0003,4,59.99,239.96
ITEM-002155,ORD-000727,P0014,3,999.99,2999.97
ITEM-002156,ORD-000728,P0027,4,499.99,1999.96
ITEM-002157,ORD-000728,P0035,4,9.99,39.96
ITEM-002158,ORD-000728,P0030,1,799.99,799.99
ITEM-002159,ORD-000728,P0018,3,49.99,149.97
ITEM-002160,ORD-000728,P0057,3,149.99,449.97
ITEM-002161,ORD-000729,P0044,4,24.99,99.96
ITEM-002162,ORD-000729,P0042,1,159.65,159.65
ITEM-002163,ORD-000730,P0057,1,149.99,149.99
ITEM-002164,ORD-000730,P0064,4,9.99,39.96
ITEM-002165,ORD-000730,P0007,1,124.04,124.04
ITEM-002166,ORD-000731,P0007,2,79.64,159.28
ITEM-002167,ORD-000732,P0052,3,39.99,119.97
ITEM-002168,ORD-000732,P0029,2,199.99,399.98
ITEM-002169,ORD-000733,P0061,2,49.99,99.98
ITEM-002170,ORD-000734,P0035,3,9.99,29.97
ITEM-002171,ORD-000734,P0002,1,24.99,24.99
ITEM-002172,ORD-000735,P0042,4,89.89,359.56
ITEM-002173,ORD-000735,P0069,1,59.99,59.99
ITEM-002174,ORD-000735,P0070,3,149.99,449.97
ITEM-002175,ORD-000736,P0070,1,149.99,149.99
ITEM-002176,ORD-000736,P0060,4,199.99,799.96
ITEM-002177,ORD-000737,P0009,3,19.99,59.97
ITEM-002178,ORD-000738,P0019,3,199.99,599.97
ITEM-002179,ORD-000738,P0015,3,99.99,299.97
ITEM-002180,ORD-000738,P0067,1,29.99,29.99
ITEM-002181,ORD-000739,P0019,4,199.99,799.96
ITEM-002182,ORD-000739,P0050,2,39.99,79.98
ITEM-002183,ORD-000739,P0042,2,84.84,169.68
ITEM-002184,ORD-000739,P0043,4,99.99,399.96
ITEM-002185,ORD-000739,P0016,4,999.99,3999.96
ITEM-002186,ORD-000740,P0071,2,39.99,79.98
ITEM-002187,ORD-000740,P0016,1,999.99,999.99
ITEM-002188,ORD-000740,P0036,2,29.99,59.98
ITEM-002189,ORD-000741,P0034,1,14.99,14.99
ITEM-002190,ORD-000741,P0003,1,59.99,59.99
ITEM-002191,ORD-000741,P0001,1,799.99,799.99
ITEM-002192,ORD-000741,P0012,1,39.99,39.99
ITEM-002193,ORD-000742,P0032,3,9.99,29.97
ITEM-002194,ORD-000742,P0072,3,39.99,119.97
ITEM-002195,ORD-000742,P0022,2,299.99,599.98
ITEM-002196,ORD-000742,P0024,2,29.99,59.98
ITEM-002197,ORD-000743,P0045,1,149.99,149.99
ITEM-002198,ORD-000743,P0034,4,14.99,59.96
ITEM-002199,ORD-000743,P0041,3,39.99,119.97
ITEM-002200,ORD-000743,P0011,3,19.99,59.97
ITEM-002201,ORD-000744,P0058,1,499.99,499.99
ITEM-002202,ORD-000745,P0037,1,29.99,29.99
ITEM-002203,ORD-000745,P0031,2,19.99,39.98
ITEM-002204,ORD-000745,P0052,3,39.99,119.97
ITEM-002205,ORD-000746,P0033,1,99.99,99.99
ITEM-002206,ORD-000746,P0069,3,59.99,179.97
ITEM-002207,ORD-000746,P0027,3,499.99,1499.97
ITEM-002208,ORD-000747,P0068,1,39.99,39.99
ITEM-002209,ORD-000748,P0009,4,19.99,79.96
ITEM-002210,ORD-000748,P0005,1,799.99,799.99
ITEM-002211,ORD-000748,P0001,2,799.99,1599.98
ITEM-002212,ORD-000748,P0054,2,999.99,1999.98
ITEM-002213,ORD-000748,P0042,2,26.29,52.58
ITEM-002214,ORD-000749,P0022,2,299.99,599.98
ITEM-002215,ORD-000749,P0050,1,39.99,39.99
ITEM-002216,ORD-000749,P0037,4,29.99,119.96
ITEM-002217,ORD-000749,P0003,3,59.99,179.97
ITEM-002218,ORD-000750,P0044,1,24.99,24.99
ITEM-002219,ORD-000751,P0036,1,29.99,29.99
ITEM-002220,ORD-000751,P0003,4,59.99,239.96
ITEM-002221,ORD-000751,P0067,4,29.99,119.96
ITEM-002222,ORD-000751,P0015,1,99.99,99.99
ITEM-002223,ORD-000752,P0014,4,999.99,3999.96
ITEM-002224,ORD-000753,P0049,2,24.99,49.98
ITEM-002225,ORD-000753,P0048,1,49.99,49.99
ITEM-002226,ORD-000753,P0013,4,499.99,1999.96
ITEM-002227,ORD-000753,P0003,3,59.99,179.97
ITEM-002228,ORD-000753,P0042,2,147.62,295.24
ITEM-002229,ORD-000754,P0035,2,9.99,19.98
ITEM-002230,ORD-000754,P0046,2,49.99,99.98
ITEM-002231,ORD-000754,P0069,1,59.99,59.99
ITEM-002232,ORD-000755,P0047,2,499.99,999.98
ITEM-002233,ORD-000755,P0056,3,999.99,2999.97
ITEM-002234,ORD-000755,P0050,4,39.99,159.96
ITEM-002235,ORD-000755,P0043,1,99.99,99.99
ITEM-002236,ORD-000755,P0033,2,99.99,199.98
ITEM-002237,ORD-000756,P0067,1,29.99,29.99
ITEM-002238,ORD-000756,P0071,4,39.99,159.96
ITEM-002239,ORD-000756,P0066,4,29.99,119.96
ITEM-002240,ORD-000756,P0016,2,999.99,1999.98
ITEM-002241,ORD-000757,P0008,4,199.99,799.96
ITEM-002242,ORD-000757,P0011,1,19.99,19.99
ITEM-002243,ORD-000758,P0003,1,59.99,59.99
ITEM-002244,ORD-000758,P0063,4,59.99,239.96
ITEM-002245,ORD-000759,P0017,3,9.99,29.97
ITEM-002246,ORD-000759,P0032,1,9.99,9.99
ITEM-002247,ORD-000759,P0023,1,299.99,299.99
ITEM-002248,ORD-000759,P0042,1,41.43,41.43
ITEM-002249,ORD-000760,P0060,1,199.99,199.99
ITEM-002250,ORD-000760,P0054,1,999.99,999.99
ITEM-002251,ORD-000760,P0013,4,499.99,1999.96
ITEM-002252,ORD-000760,P0047,3,499.99,1499.97
ITEM-002253,ORD-000761,P0017,4,9.99,39.96
ITEM-002254,ORD-000761,P0034,4,14.99,59.96
ITEM-002255,ORD-000761,P0050,1,39.99,39.99
ITEM-002256,ORD-000762,P0033,2,99.99,199.98
ITEM-002257,ORD-000763,P0057,4,149.99,599.96
ITEM-002258,ORD-000763,P0053,1,79.99,79.99
ITEM-002259,ORD-000763,P0041,2,39.99,79.98
ITEM-002260,ORD-000764,P0033,3,99.99,299.97
ITEM-002261,ORD-000764,P0039,4,999.99,3999.96
ITEM-002262,ORD-000764,P0045,3,149.99,449.97
ITEM-002263,ORD-000765,P0051,1,799.99,799.99
ITEM-002264,ORD-000766,P0003,1,59.99,59.99
ITEM-002265,ORD-000766,P0009,1,19.99,19.99
ITEM-002266,ORD-000766,P0034,3,14.99,44.97
ITEM-002267,ORD-000767,P0039,2,999.99,1999.98
ITEM-002268,ORD-000767,P0040,3,49.99,149.97
ITEM-002269,ORD-000767,P0055,2,79.99,159.98
ITEM-002270,ORD-000768,P0054,3,999.99,2999.97
ITEM-002271,ORD-000769,P0071,2,39.99,79.98
ITEM-002272,ORD-000769,P0059,1,199.99,199.99
ITEM-002273,ORD-000770,P0052,2,39.99,79.98
ITEM-002274,ORD-000770,P0050,3,39.99,119.97
ITEM-002275,ORD-000770,P0063,3,59.99,179.97
ITEM-002276,ORD-000770,P0046,2,49.99,99.98
ITEM-002277,ORD-000771,P0031,1,19.99,19.99
ITEM-002278,ORD-000772,P0062,4,199.99,799.96
ITEM-002279,ORD-000772,P0064,3,9.99,29.97
ITEM-002280,ORD-000772,P0002,1,24.99,24.99
ITEM-002281,ORD-000773,P0017,3,9.99,29.97
ITEM-002282,ORD-000774,P0008,2,199.99,399.98
ITEM-002283,ORD-000774,P0061,4,49.99,199.96
ITEM-002284,ORD-000774,P0057,2,149.99,299.98
ITEM-002285,ORD-000775,P0006,1,19.99,19.99
ITEM-002286,ORD-000775,P0054,1,999.99,999.99
ITEM-002287,ORD-000775,P0066,2,29.99,59.98
ITEM-002288,ORD-000776,P0059,4,199.99,799.96
ITEM-002289,ORD-000776,P0016,4,999.99,3999.96
ITEM-002290,ORD-000777,P0027,3,499.99,1499.97
ITEM-002291,ORD-000777,P0030,2,799.99,1599.98
ITEM-002292,ORD-000778,P0001,2,799.99,1599.98
ITEM-002293,ORD-000778,P0011,4,19.99,79.96
ITEM-002294,ORD-000778,P0060,3,199.99,599.97
ITEM-002295,ORD-000778,P0058,3,499.99,1499.97
ITEM-002296,ORD-000779,P0009,2,19.99,39.98
ITEM-002297,ORD-000779,P0027,3,499.99,1499.97
ITEM-002298,ORD-000779,P0017,3,9.99,29.97
ITEM-002299,ORD-000779,P0056,2,999.99,1999.98
ITEM-002300,ORD-000779,P0013,4,499.99,1999.96
ITEM-002301,ORD-000780,P0011,2,19.99,39.98
ITEM-002302,ORD-000781,P0026,1,39.99,39.99
ITEM-002303,ORD-000781,P0017,1,9.99,9.99
ITEM-002304,ORD-000782,P0042,1,62.33,62.33
ITEM-002305,ORD-000782,P0029,4,199.99,799.96
ITEM-002306,ORD-000783,P0040,3,49.99,149.97
ITEM-002307,ORD-000783,P0003,2,59.99,119.98
ITEM-002308,ORD-000783,P0059,2,199.99,399.98
ITEM-002309,ORD-000783,P0013,1,499.99,499.99
ITEM-002310,ORD-000784,P0044,4,24.99,99.96
ITEM-002311,ORD-000785,P0065,4,799.99,3199.96
ITEM-002312,ORD-000785,P0029,2,199.99,399.98
ITEM-002313,ORD-000785,P0042,4,74.50,298.00
ITEM-002314,ORD-000786,P0066,3,29.99,89.97
ITEM-002315,ORD-000787,P0031,3,19.99,59.97
ITEM-002316,ORD-000787,P0049,2,24.99,49.98
ITEM-002317,ORD-000787,P0037,4,29.99,119.96
ITEM-002318,ORD-000787,P0020,3,14.99,44.97
ITEM-002319,ORD-000787,P0015,3,99.99,299.97
ITEM-002320,ORD-000788,P0060,2,199.99,399.98
ITEM-002321,ORD-000788,P0009,1,19.99,19.99
ITEM-002322,ORD-000788,P0049,2,24.99,49.98
ITEM-002323,ORD-000788,P0050,2,39.99,79.98
ITEM-002324,ORD-000788,P0025,2,19.99,39.98
ITEM-002325,ORD-000789,P0056,1,999.99,999.99
ITEM-002326,ORD-000790,P0001,1,799.99,799.99
ITEM-002327,ORD-000790,P0013,3,499.99,1499.97
ITEM-002328,ORD-000790,P0066,3,29.99,89.97
ITEM-002329,ORD-000790,P0020,4,14.99,59.96
ITEM-002330,ORD-000791,P0012,1,39.99,39.99
ITEM-002331,ORD-000791,P0018,2,49.99,99.98
ITEM-002332,ORD-000791,P0048,1,49.99,49.99
ITEM-002333,ORD-000792,P0070,4,149.99,599.96
ITEM-002334,ORD-000792,P0025,1,19.99,19.99
ITEM-002335,ORD-000792,P0038,3,39.99,119.97
ITEM-002336,ORD-000792,P0002,3,24.99,74.97
ITEM-002337,ORD-000792,P0010,3,29.99,89.97
ITEM-002338,ORD-000793,P0061,4,49.99,199.96
ITEM-002339,ORD-000793,P0056,2,999.99,1999.98
ITEM-002340,ORD-000793,P0050,3,39.99,119.97
ITEM-002341,ORD-000794,P0053,1,79.99,79.99
ITEM-002342,ORD-000794,P0058,1,499.99,499.99
ITEM-002343,ORD-000795,P0016,3,999.99,2999.97
ITEM-002344,ORD-000795,P0018,3,49.99,149.97
ITEM-002345,ORD-000795,P0006,4,19.99,79.96
ITEM-002346,ORD-000795,P0030,3,799.99,2399.97
ITEM-002347,ORD-000796,P0057,3,149.99,449.97
ITEM-002348,ORD-000797,P0045,1,149.99,149.99
ITEM-002349,ORD-000797,P0023,2,299.99,599.98
ITEM-002350,ORD-000797,P0027,2,499.99,999.98
ITEM-002351,ORD-000797,P0001,3,799.99,2399.97
ITEM-002352,ORD-000798,P0017,4,9.99,39.96
ITEM-002353,ORD-000798,P0030,1,799.99,799.99
ITEM-002354,ORD-000799,P0050,2,39.99,79.98
ITEM-002355,ORD-000799,P0040,3,49.99,149.97
ITEM-002356,ORD-000799,P0030,1,799.99,799.99
ITEM-002357,ORD-000799,P0028,4,499.99,1999.96
ITEM-002358,ORD-000800,P0009,2,19.99,39.98
ITEM-002359,ORD-000800,P0041,2,39.99,79.98
ITEM-002360,ORD-000801,P0002,4,24.99,99.96
ITEM-002361,ORD-000801,P0028,4,499.99,1999.96
ITEM-002362,ORD-000801,P0008,3,199.99,599.97
ITEM-002363,ORD-000801,P0054,2,999.99,1999.98
ITEM-002364,ORD-000802,P0015,1,99.99,99.99
ITEM-002365,ORD-000803,P0032,1,9.99,9.99
ITEM-002366,ORD-000803,P0010,3,29.99,89.97
ITEM-002367,ORD-000803,P0006,4,19.99,79.96
ITEM-002368,ORD-000803,P0015,1,99.99,99.99
ITEM-002369,ORD-000804,P0043,2,99.99,199.98
ITEM-002370,ORD-000805,P0040,3,49.99,149.97
ITEM-002371,ORD-000806,P0054,1,999.99,999.99
ITEM-002372,ORD-000806,P0069,1,59.99,59.99
ITEM-002373,ORD-000806,P0052,2,39.99,79.98
ITEM-002374,ORD-000806,P0045,3,149.99,449.97
ITEM-002375,ORD-000807,P0061,2,49.99,99.98
ITEM-002376,ORD-000807,P0024,4,29.99,119.96
ITEM-002377,ORD-000808,P0030,2,799.99,1599.98
ITEM-002378,ORD-000808,P0024,2,29.99,59.98
ITEM-002379,ORD-000808,P0002,3,24.99,74.97
ITEM-002380,ORD-000808,P0022,3,299.99,899.97
ITEM-002381,ORD-000808,P0044,1,24.99,24.99
ITEM-002382,ORD-000809,P0053,4,79.99,319.96
ITEM-002383,ORD-000809,P0056,4,999.99,3999.96
ITEM-002384,ORD-000809,P0046,3,49.99,149.97
ITEM-002385,ORD-000809,P0060,3,199.99,599.97
ITEM-002386,ORD-000810,P0046,1,49.99,49.99
ITEM-002387,ORD-000810,P0022,3,299.99,899.97
